Day,Compound Sentiment
Date,0
2022-09-29,0.08608
2022-09-28,0.41866000000000003
2022-09-27,-0.18674
2022-09-26,-0.06871428571428574
2022-09-25,0.24789999999999998
2022-09-24,0.1872
2022-09-23,0.050550000000000005
2022-09-22,0.3594
2022-09-21,-0.060199999999999976
2022-09-20,0.146075
2022-09-19,0.26004
2022-09-18,0.273925
2022-09-17,0.33231428571428573
2022-09-16,0.3602333333333333
2022-09-15,0.05192000000000001
2022-09-14,0.13082222222222217
2022-09-13,0.2782857142857143
2022-09-12,0.3225888888888889
2022-09-11,0.58655
2022-09-10,0.4369
2022-09-09,0.441025
2022-09-08,0.09682
2022-09-07,0.13624
2022-09-06,0.30347999999999997
2022-09-05,0.16422857142857142
2022-09-04,0.534
2022-09-03,0.21221666666666664
2022-09-02,0.07836249999999999
2022-09-01,0.1993875
2022-08-31,0.62074
2022-08-30,0.16603333333333334
2022-08-29,0.17986249999999998
2022-08-28,0.3086857142857143
2022-08-27,0.06156666666666666
2022-08-26,0.1383125
2022-08-25,0.2208375
2022-08-24,0.3463181818181818
2022-08-23,0.32234999999999997
2022-08-22,0.1293375
2022-08-21,0.24240000000000003
2022-08-20,0.19037500000000002
2022-08-19,0.06501666666666665
2022-08-18,0.6192666666666667
2022-08-17,0.170325
2022-08-16,0.25349333333333335
2022-08-15,0.5288428571428572
2022-08-14,0.23726666666666665
2022-08-13,0.0998666666666667
2022-08-12,0.12228
2022-08-11,0.24193333333333333
2022-08-10,0.21180769230769234
2022-08-09,0.32835000000000003
2022-08-08,0.3647444444444444
2022-08-07,-0.08285
2022-08-06,0.36819999999999997
2022-08-05,0.37967333333333336
2022-08-04,0.451075
2022-08-03,0.2960642857142857
2022-08-02,0.17327142857142855
2022-08-01,0.30182727272727267
2022-07-31,0.25586
2022-07-30,0.168925
2022-07-29,0.3870846153846153
2022-07-28,0.1543072164948453
2022-07-27,0.2677076923076923
2022-07-26,-0.01221578947368421
2022-07-25,0.29490909090909095
2022-07-24,0.2115111111111111
2022-07-23,0.09812222222222222
2022-07-22,0.11221666666666669
2022-07-21,0.30971250000000006
2022-07-20,0.3938222222222222
2022-07-19,0.3976375
2022-07-18,0.22469
2022-07-17,0.5917833333333333
2022-07-16,0.0
2022-07-15,0.3423
2022-07-14,0.25911666666666666
2022-07-13,0.4878333333333334
2022-07-12,0.20072
2022-07-11,0.31771875
2022-07-10,0.15196
2022-07-09,0.2452
2022-07-08,0.2979818181818182
2022-07-07,0.1505857142857143
2022-07-06,0.1911
2022-07-05,0.4554333333333333
2022-07-04,0.12121666666666668
2022-07-03,-0.14809999999999998
2022-07-02,0.14384999999999998
2022-07-01,-0.2230444444444444
2022-06-30,0.3020666666666667
2022-06-29,-0.05924444444444445
2022-06-28,0.18191428571428572
2022-06-27,0.34098
2022-06-26,-0.044774999999999995
2022-06-25,0.2553
2022-06-24,0.31491250000000004
2022-06-23,0.25325
2022-06-22,0.5905999999999999
2022-06-21,0.19332
2022-06-20,0.48593333333333333
2022-06-19,0.2771
2022-06-18,0.29934000000000005
2022-06-17,0.1476333333333333
2022-06-16,0.14787272727272727
2022-06-15,0.27664
2022-06-14,0.18464
2022-06-13,0.21912666666666666
2022-06-12,-0.06768000000000002
2022-06-11,-0.055762500000000007
2022-06-10,0.30529285714285714
2022-06-09,0.09409999999999999
2022-06-08,0.30150000000000005
2022-06-07,0.12904545454545457
2022-06-06,0.2204536585365854
2022-06-05,0.23712222222222223
2022-06-04,0.15687142857142858
2022-06-03,0.17149999999999999
2022-06-02,0.17546666666666666
2022-06-01,0.1033736842105263
2022-05-31,0.15678823529411764
2022-05-30,0.19675
2022-05-29,0.12417500000000001
2022-05-28,-0.16456666666666667
2022-05-27,0.34960869565217384
2022-05-26,0.14034166666666667
2022-05-25,0.24777000000000005
2022-05-24,0.22730588235294116
2022-05-23,0.12244166666666667
2022-05-22,0.01574285714285714
2022-05-21,0.31339999999999996
2022-05-20,0.44653636363636373
2022-05-19,-0.11878000000000002
2022-05-18,0.02377368421052632
2022-05-17,0.2504909090909091
2022-05-16,0.27531250000000007
2022-05-15,0.19097999999999998
2022-05-14,0.29969999999999997
2022-05-13,0.3995538461538461
2022-05-12,0.23637999999999998
2022-05-11,0.04649285714285715
2022-05-10,0.08522727272727273
2022-05-09,0.21177894736842104
2022-05-08,-0.09897500000000001
2022-05-07,0.1454272727272727
2022-05-06,-0.004473333333333321
2022-05-05,0.16445384615384612
2022-05-04,-0.12391250000000004
2022-05-03,-0.01846923076923077
2022-05-02,0.1405095238095238
2022-05-01,0.3337666666666667
2022-04-30,0.14086000000000004
2022-04-29,0.14989876543209874
2022-04-28,0.0802858407079646
2022-04-27,0.20726153846153844
2022-04-26,0.07557142857142855
2022-04-25,-0.069155
2022-04-24,0.36450952380952384
2022-04-23,0.11493571428571427
2022-04-22,0.34798125
2022-04-21,0.27092857142857146
2022-04-20,0.11047272727272726
2022-04-19,-0.24018571428571425
2022-04-18,0.23078888888888885
2022-04-17,-0.039224999999999996
2022-04-16,0.29107
2022-04-15,0.12626999999999997
2022-04-14,0.29865
2022-04-13,0.29596666666666666
2022-04-12,0.3056125
2022-04-11,0.12034999999999998
2022-04-10,0.1900833333333333
2022-04-09,0.33327142857142855
2022-04-08,0.22965555555555556
2022-04-07,0.08202500000000001
2022-04-06,0.07269166666666667
2022-04-05,0.24884545454545456
2022-04-04,0.350175
2022-04-03,0.20345
2022-04-02,0.6668666666666666
2022-04-01,0.03472307692307692
2022-03-31,0.20240999999999998
2022-03-30,0.8308
