Day,Compound Sentiment
Date,0
2022-04-02,-0.03395
2022-04-01,0.04292857142857142
2022-03-31,0.26122307692307695
2022-03-30,0.008920000000000008
2022-03-29,0.358476
2022-03-28,0.09191538461538461
2022-03-27,0.29185555555555553
2022-03-26,0.40074999999999994
2022-03-25,0.2809428571428571
2022-03-24,0.2786416666666667
2022-03-23,0.28442
2022-03-22,0.03340000000000002
2022-03-21,0.23375384615384615
2022-03-20,-0.025900000000000013
2022-03-19,0.09789999999999999
2022-03-18,0.2884888888888889
2022-03-17,0.21859166666666674
2022-03-16,0.24334999999999996
2022-03-15,0.12116
2022-03-14,0.041287096774193566
2022-03-13,0.18445
2022-03-12,-0.1037
2022-03-11,-0.09533846153846154
2022-03-10,0.27230625
2022-03-09,0.15667777777777778
2022-03-08,0.10799285714285714
2022-03-07,0.12704000000000004
