Day,Compound Sentiment
Date,0
2022-09-29,0.15110625
2022-09-28,0.20152222222222227
2022-09-27,0.07446799999999999
2022-09-26,0.14783846153846153
2022-09-25,0.7692
2022-09-24,0.36133333333333334
2022-09-23,0.48961111111111116
2022-09-22,0.16389583333333335
2022-09-21,0.196934693877551
2022-09-20,0.044182352941176464
2022-09-19,0.14622
2022-09-18,-0.13301999999999997
2022-09-17,0.32193571428571427
2022-09-16,0.46014999999999995
2022-09-15,0.28600000000000003
2022-09-14,0.24693103448275863
2022-09-13,0.36103636363636366
2022-09-12,0.19773076923076924
2022-09-11,0.2527909090909091
2022-09-10,0.29766153846153853
2022-09-09,0.18075555555555553
2022-09-08,0.23287200000000002
2022-09-07,0.190675
2022-09-06,0.1574304347826087
2022-09-05,0.15260833333333332
2022-09-04,0.25986666666666663
2022-09-03,0.22206037735849055
2022-09-02,0.16226923076923078
2022-09-01,-0.007171428571428591
2022-08-31,0.2572857142857143
2022-08-30,0.3151608695652174
2022-08-29,0.1736473684210526
2022-08-28,0.38039166666666674
2022-08-27,0.31385217391304343
2022-08-26,0.3048684210526316
2022-08-25,0.08654871794871795
2022-08-24,0.15110434782608695
2022-08-23,0.09713125000000002
2022-08-22,0.4719608695652174
2022-08-21,0.49832222222222217
2022-08-20,0.17572857142857143
2022-08-19,0.3459818181818182
2022-08-18,0.10375333333333334
2022-08-17,0.30208
2022-08-16,0.23752631578947367
2022-08-15,0.26512857142857144
2022-08-14,0.23755
2022-08-13,0.26454642857142857
2022-08-12,0.23814545454545452
2022-08-11,0.4086275862068966
2022-08-10,0.28268333333333334
2022-08-09,0.38575199999999993
2022-08-08,0.2160705882352941
2022-08-07,0.2136515151515152
2022-08-06,0.29351851851851857
2022-08-05,0.19995200000000002
2022-08-04,0.2094913043478261
2022-08-03,0.23695333333333332
2022-08-02,0.14241250000000003
2022-08-01,0.24023499999999998
2022-07-31,0.19372777777777778
2022-07-30,0.07338749999999997
2022-07-29,-0.04595
2022-07-28,0.2724076923076923
2022-07-27,0.18417105263157899
2022-07-26,0.46849375000000004
2022-07-25,0.216875
2022-07-24,0.27025714285714286
2022-07-23,0.18753076923076922
2022-07-22,0.15168749999999998
2022-07-21,0.23256666666666664
2022-07-20,0.23622
2022-07-19,0.023257142857142858
2022-07-18,0.17163571428571428
2022-07-17,0.16859230769230768
2022-07-16,0.23611739130434786
2022-07-15,0.5403888888888889
2022-07-14,0.19619534883720927
2022-07-13,0.14457804878048777
2022-07-12,0.256225
2022-07-11,0.44631333333333334
2022-07-10,0.25334554455445557
2022-07-09,0.2821948717948718
2022-07-08,0.2803773584905661
2022-07-07,0.324618181818182
2022-07-06,0.30807894736842106
2022-07-05,0.20845714285714284
2022-07-04,0.21344999999999997
2022-07-03,-0.038200000000000005
2022-07-02,0.07574
2022-07-01,0.19131666666666666
2022-06-30,0.14513124999999996
2022-06-29,0.29181153846153846
2022-06-28,0.26516666666666666
2022-06-27,0.2601333333333333
2022-06-26,0.43834615384615383
2022-06-25,0.18440384615384614
2022-06-24,0.15752105263157895
2022-06-23,0.16118095238095234
2022-06-22,0.18327058823529416
2022-06-21,0.31389268292682926
2022-06-20,0.16821153846153847
2022-06-19,0.2959090909090909
2022-06-18,0.39978571428571424
2022-06-17,-0.06831538461538463
2022-06-16,0.16301764705882354
2022-06-15,0.25121923076923075
2022-06-14,0.12752857142857144
2022-06-13,0.16216799999999998
2022-06-12,0.22584347826086956
2022-06-11,0.13279166666666664
2022-06-10,0.004869999999999989
2022-06-09,0.17962999999999998
2022-06-08,0.07083124999999998
2022-06-07,0.40974000000000005
2022-06-06,0.3197444444444444
2022-06-05,0.3317052631578948
2022-06-04,0.011340000000000001
2022-06-03,0.11521724137931033
2022-06-02,0.3656400000000001
2022-06-01,0.09281818181818186
2022-05-31,0.30900000000000005
2022-05-30,0.31395555555555554
2022-05-29,0.18414999999999998
2022-05-28,0.26266153846153845
2022-05-27,0.27266578947368425
2022-05-26,0.22580714285714285
2022-05-25,0.06453076923076922
2022-05-24,0.22884838709677421
2022-05-23,0.1508428571428572
2022-05-22,0.46681666666666655
2022-05-21,0.21231081081081077
2022-05-20,0.3631142857142858
2022-05-19,0.215104347826087
2022-05-18,0.23090312499999996
