Day,Compound Sentiment
2022-03-04,-0.5907
2022-03-03,0.54975
2022-03-02,0.6908
2022-03-01,0.5997
2022-02-28,-0.20095
2022-02-27,0
2022-02-26,0.07734999999999997
2022-02-25,0
2022-02-24,-0.31245
2022-02-23,0.32154
2022-02-22,0
2022-02-21,0
2022-02-20,0
2022-02-19,-0.10473333333333334
2022-02-18,0.4019
2022-02-17,0.3894
2022-02-16,0.8316
2022-02-15,0.0
2022-02-14,0.5025
2022-02-13,0.7985
2022-02-12,-0.038300000000000015
2022-02-11,0.17845
2022-02-10,0.1412
2022-02-09,-0.17556666666666665
2022-02-08,0.17263333333333333
2022-02-07,0.3255
2022-02-06,0.11333333333333334
2022-02-05,0.4182
2022-02-04,0.49215
2022-02-03,0.20121111111111112
2022-02-02,0.1508
2022-02-01,-0.25475000000000003
2022-01-31,0.09425000000000001
2022-01-30,0
2022-01-29,0.10446
2022-01-28,0.38708
2022-01-27,0.24065555555555557
2022-01-26,0.29712500000000003
2022-01-25,0.03282500000000002
2022-01-24,-0.0419
2022-01-23,-0.0778125
2022-01-22,-0.15538
2022-01-21,0.12650476190476187
2022-01-20,0.0033378787878787786
2022-01-19,0.10061666666666665
2022-01-18,0.19037500000000002
2022-01-17,-0.10115
2022-01-16,0.0
2022-01-15,0.39175
2022-01-14,0.21387500000000004
2022-01-13,-0.02566666666666667
2022-01-12,0.25895
2022-01-11,0.7096
2022-01-10,0.38359999999999994
2022-01-09,0
2022-01-08,0.46825
2022-01-07,0.7992
2022-01-06,0
2022-01-05,0.28955
2022-01-04,0.850075
2022-01-03,0.19979999999999998
2022-01-02,-0.31465
2022-01-01,0.1909
2021-12-31,0.3612
2021-12-30,0.0772
2021-12-29,0.27815
2021-12-28,0.5127666666666667
2021-12-27,0.2202
2021-12-26,0.18076666666666666
2021-12-25,0
2021-12-24,0
2021-12-23,0.03153333333333334
2021-12-22,0.31835
2021-12-21,0
2021-12-20,0.0
2021-12-19,0
2021-12-18,0.2795666666666667
2021-12-17,0
2021-12-16,0.86625
2021-12-15,0.36156666666666665
2021-12-14,0.0839
2021-12-13,-0.4278
2021-12-12,0
2021-12-11,0
2021-12-10,-0.29295
2021-12-09,0.37623333333333336
2021-12-08,0.0
2021-12-07,0.125
2021-12-06,0.9102
2021-12-05,-0.1203
2021-12-04,0
2021-12-03,-0.31020000000000003
2021-12-02,0.7845
2021-12-01,-0.031549999999999995
2021-11-30,0.0593
2021-11-29,0.6335999999999999
2021-11-28,0.47176
2021-11-27,0.3675
2021-11-26,-0.0386
2021-11-25,0.5423
2021-11-24,0.24695
2021-11-23,0.44523333333333337
2021-11-22,0.6696
2021-11-21,0.148
2021-11-20,0
2021-11-19,0.33676666666666666
2021-11-18,0.47847500000000004
2021-11-17,0.7343
2021-11-16,0
2021-11-15,0.579
2021-11-14,0.2052
2021-11-13,0
2021-11-12,0
2021-11-11,0.5107
2021-11-10,-0.128
2021-11-09,0.105375
2021-11-08,0.58454
2021-11-07,0.21854285714285715
2021-11-06,0.19563333333333333
2021-11-05,0.2526333333333333
2021-11-04,0.66335
2021-11-03,0.21075
2021-11-02,0.36895
2021-11-01,0
2021-10-31,0.06223333333333331
2021-10-30,0.4588
2021-10-29,-0.044399999999999995
2021-10-28,-0.12436666666666668
2021-10-27,0.34
2021-10-26,0.7506
2021-10-25,-0.428
2021-10-24,0.7964
2021-10-23,0.4588
2021-10-22,0.4137
2021-10-21,-0.1858
2021-10-20,0.16387142857142858
2021-10-19,0.06658571428571428
2021-10-18,0.30358
2021-10-17,0.26225
2021-10-16,0.33072
2021-10-15,0.05794999999999998
2021-10-14,0.9294
2021-10-13,0.5326333333333333
2021-10-12,0.1352
2021-10-11,0.23887999999999998
2021-10-10,0.26595
2021-10-09,0.5902499999999999
2021-10-08,0.3953
2021-10-07,0.33867499999999995
2021-10-06,0.30510000000000004
2021-10-05,0.19749999999999998
2021-10-04,0.14700000000000002
2021-10-03,0.3131
2021-10-02,0
2021-10-01,0.5307999999999999
2021-09-30,0.24548
